SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,TEAM_COUNT,USG_PCT,TS_PCT,EFG_PCT,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,PACE,PLAYER_LABEL,TEAM_LABEL
2025-26,1641705,Victor Wembanyama,Victor,1610612759,SAS,San Antonio Spurs,0022500467,2025-12-31T00:00:00,SAS vs. NYK,W,23.716666666666665,10,12,0.833,2,2,1.0,9,10,0.9,2,11,13,1,3,0,1,0,3,7,31,17,48.1,1,0,49.0,1,1,1,1,54,17,54,2,18,55,1,14,15,26,21,18,22,51,13,45,49,1,38,16,15,18,42,1,2,31,1,23:43,1,0.328,0.945,0.917,139.2,105.9,33.3,0.071,0.091,0.44,0.277,15.0,103.22,Victor Wembanyama,SAS
2025-26,1641705,Victor Wembanyama,Victor,1610612759,SAS,San Antonio Spurs,0022500456,2025-12-29T00:00:00,SAS vs. CLE,L,27.316666666666666,7,16,0.438,2,6,0.333,10,12,0.833,2,12,14,3,2,1,1,1,1,9,26,-17,51.3,1,0,49.0,1,51,51,51,39,40,33,51,18,23,27,6,6,33,21,14,17,23,29,16,49,39,6,9,27,64,35,1,2,31,1,27:19,1,0.338,0.611,0.5,87.1,116.4,-29.3,0.25,0.063,0.444,0.237,7.4,108.07,Victor Wembanyama,SAS
2025-26,1641705,Victor Wembanyama,Victor,1610612759,SAS,San Antonio Spurs,0022500440,2025-12-27T00:00:00,SAS vs. UTA,L,27.7,12,21,0.571,0,4,0.0,8,8,1.0,2,5,7,3,3,0,5,0,3,6,32,-6,56.9,0,0,52.0,1,51,51,51,38,8,11,16,51,38,51,21,23,1,21,57,58,23,13,45,6,1,38,31,13,56,27,43,2,27,1,27:42,1,0.38,0.653,0.571,122.0,132.2,-10.2,0.176,0.063,0.208,0.125,10.0,102.24,Victor Wembanyama,SAS
2025-26,1641705,Victor Wembanyama,Victor,1610612759,SAS,San Antonio Spurs,0022500010,2025-12-25T00:00:00,SAS @ OKC,W,25.805,6,12,0.5,2,3,0.667,5,5,1.0,1,10,11,2,3,1,1,0,2,4,19,13,38.2,1,0,38.0,1,1,1,1,51,50,54,31,18,45,6,33,39,1,38,23,33,39,13,16,49,1,18,48,45,30,55,1,2,50,1,25:48,1,0.298,0.669,0.583,111.5,88.2,23.3,0.133,0.042,0.286,0.186,15.8,95.8,Victor Wembanyama,SAS
2025-26,1641705,Victor Wembanyama,Victor,1610612759,SAS,San Antonio Spurs,0022500417,2025-12-23T00:00:00,SAS vs. OKC,W,23.14,5,9,0.556,1,1,1.0,1,2,0.5,3,2,5,3,3,0,0,0,3,1,12,13,19.5,0,0,21.0,1,1,1,1,55,58,61,19,33,60,1,59,57,54,9,64,62,23,13,45,61,1,38,62,60,30,64,43,2,64,1,23:08,1,0.271,0.607,0.611,127.3,95.6,31.7,0.188,0.176,0.095,0.132,18.8,92.31,Victor Wembanyama,SAS
2025-26,1641705,Victor Wembanyama,Victor,1610612759,SAS,San Antonio Spurs,0022500399,2025-12-21T00:00:00,SAS @ WAS,W,21.5,6,13,0.462,0,3,0.0,2,3,0.667,2,10,12,2,2,0,2,1,1,2,14,5,35.4,1,0,32.0,1,1,1,1,59,50,51,47,51,45,51,51,50,49,21,23,26,39,29,45,37,39,6,59,58,45,56,1,2,58,1,21:30,1,0.267,0.489,0.462,119.6,108.7,10.9,0.143,0.067,0.435,0.226,11.1,102.7,Victor Wembanyama,SAS
2025-26,1641705,Victor Wembanyama,Victor,1610612759,SAS,San Antonio Spurs,0022500383,2025-12-19T00:00:00,SAS @ ATL,W,21.466666666666665,10,15,0.667,2,4,0.5,4,7,0.571,3,9,12,3,2,1,2,0,1,7,26,29,51.9,1,0,49.0,1,1,1,1,60,17,38,6,18,38,13,36,30,53,9,30,26,23,29,16,37,1,6,16,27,6,33,1,2,31,1,21:28,1,0.37,0.719,0.733,134.7,75.5,59.2,0.188,0.158,0.346,0.267,8.7,109.57,Victor Wembanyama,SAS
2025-26,1641705,Victor Wembanyama,Victor,1610612759,SAS,San Antonio Spurs,0022500370,2025-12-18T00:00:00,SAS vs. WAS,W,17.3,6,11,0.545,1,3,0.333,2,2,1.0,2,6,8,4,2,0,4,1,1,2,15,14,40.6,0,0,36.0,1,1,1,1,63,50,58,23,33,45,27,51,57,1,21,51,47,12,29,45,18,39,6,59,57,25,49,43,2,51,1,17:18,1,0.326,0.631,0.591,125.0,86.1,38.9,0.4,0.118,0.24,0.19,11.1,99.88,Victor Wembanyama,SAS
2025-26,1641705,Victor Wembanyama,Victor,1610612759,SAS,San Antonio Spurs,0022501230,2025-12-13T00:00:00,SAS @ OKC,W,20.65,6,11,0.545,1,1,1.0,9,12,0.75,2,7,9,2,5,1,2,2,2,10,22,21,39.8,0,0,40.0,1,1,1,1,62,50,58,23,33,60,1,14,6,41,21,46,43,39,5,16,37,58,18,6,37,12,52,43,2,48,1,20:39,1,0.386,0.676,0.591,127.1,83.3,43.8,0.182,0.091,0.241,0.176,20.8,111.57,Victor Wembanyama,SAS
2025-26,1641705,Victor Wembanyama,Victor,1610612759,SAS,San Antonio Spurs,0022500047,2025-11-14T00:00:00,SAS vs. GSW,L,38.233333333333334,10,21,0.476,3,8,0.375,3,3,1.0,3,9,12,4,3,1,3,1,1,7,26,6,55.4,1,0,53.0,1,51,51,51,4,17,11,39,12,14,26,42,50,1,9,30,26,12,13,16,28,39,6,16,27,42,29,1,2,25,1,38:14,1,0.269,0.582,0.548,118.2,111.8,6.3,0.167,0.079,0.205,0.146,10.3,96.04,Victor Wembanyama,SAS
2025-26,1641705,Victor Wembanyama,Victor,1610612759,SAS,San Antonio Spurs,0022500220,2025-11-12T00:00:00,SAS vs. GSW,L,36.35,11,22,0.5,3,7,0.429,6,6,1.0,6,9,15,10,8,0,1,0,5,5,31,-9,59.0,1,1,61.0,1,51,51,51,8,11,8,31,12,15,22,27,32,1,2,30,10,1,1,45,49,1,58,42,15,57,22,1,1,14,1,36:21,1,0.355,0.629,0.568,111.1,120.7,-9.6,0.476,0.158,0.225,0.192,18.6,107.62,Victor Wembanyama,SAS
2025-26,1641705,Victor Wembanyama,Victor,1610612759,SAS,San Antonio Spurs,0022500202,2025-11-10T00:00:00,SAS @ CHI,W,35.916666666666664,11,19,0.579,6,9,0.667,10,10,1.0,1,11,12,5,3,1,5,0,4,7,38,13,74.9,1,0,73.0,1,1,1,1,9,11,24,15,3,6,6,6,15,1,38,18,26,9,13,16,6,1,51,16,8,30,7,1,2,1,1,35:55,1,0.31,0.812,0.737,120.8,102.6,18.2,0.238,0.03,0.256,0.158,9.7,103.57,Victor Wembanyama,SAS
2025-26,1641705,Victor Wembanyama,Victor,1610612759,SAS,San Antonio Spurs,0022500188,2025-11-08T00:00:00,SAS vs. NOP,W,32.45,8,19,0.421,2,9,0.222,0,0,0.0,0,18,18,3,5,1,3,0,2,6,18,5,51.1,1,0,49.0,1,1,1,1,19,30,24,55,18,6,40,63,63,63,55,1,1,23,5,16,28,1,18,31,48,45,36,1,2,31,1,32:27,1,0.304,0.474,0.474,117.4,110.1,7.2,0.136,0.0,0.474,0.269,18.5,102.06,Victor Wembanyama,SAS
2025-26,1641705,Victor Wembanyama,Victor,1610612759,SAS,San Antonio Spurs,0022500032,2025-11-07T00:00:00,SAS vs. HOU,W,37.2,8,16,0.5,0,2,0.0,6,6,1.0,1,7,8,4,4,1,2,0,5,5,22,5,42.6,0,0,40.0,1,1,1,1,5,30,33,31,51,55,51,27,32,1,38,46,47,12,8,16,37,1,58,42,37,45,47,43,2,48,1,37:12,1,0.24,0.59,0.5,120.0,115.2,4.8,0.16,0.026,0.189,0.107,14.8,102.58,Victor Wembanyama,SAS
2025-26,1641705,Victor Wembanyama,Victor,1610612759,SAS,San Antonio Spurs,0022500179,2025-11-05T00:00:00,SAS @ LAL,L,32.68333333333333,5,14,0.357,0,2,0.0,9,11,0.818,2,6,8,3,5,1,1,0,6,7,19,-2,34.1,0,0,34.0,1,51,51,51,17,58,45,59,51,55,51,14,11,36,21,51,47,23,5,16,49,1,63,16,45,54,58,43,2,55,1,32:41,1,0.32,0.504,0.357,110.1,114.7,-4.6,0.176,0.074,0.182,0.133,18.5,100.6,Victor Wembanyama,SAS
2025-26,1641705,Victor Wembanyama,Victor,1610612759,SAS,San Antonio Spurs,0022500154,2025-11-02T00:00:00,SAS @ PHX,L,34.45,4,14,0.286,1,5,0.2,0,0,0.0,2,7,9,2,6,1,4,1,4,4,9,-3,31.8,0,0,31.0,1,51,51,51,12,61,45,62,33,33,43,63,63,63,21,46,43,39,3,16,18,39,51,48,64,55,59,43,2,59,1,34:27,1,0.238,0.321,0.321,105.5,111.1,-5.6,0.08,0.056,0.241,0.138,27.3,101.02,Victor Wembanyama,SAS
2025-26,1641705,Victor Wembanyama,Victor,1610612759,SAS,San Antonio Spurs,0022500141,2025-10-30T00:00:00,SAS vs. MIA,W,39.68833333333333,10,23,0.435,1,5,0.2,6,8,0.75,2,16,18,6,3,1,5,1,3,8,27,3,72.6,1,0,64.0,1,1,1,1,1,17,4,52,33,33,43,27,23,41,21,3,1,4,13,16,6,39,38,12,25,51,9,1,2,11,1,39:41,1,0.33,0.509,0.457,106.0,100.0,6.0,0.273,0.049,0.356,0.209,8.3,101.59,Victor Wembanyama,SAS
2025-26,1641705,Victor Wembanyama,Victor,1610612759,SAS,San Antonio Spurs,0022500118,2025-10-27T00:00:00,SAS vs. TOR,W,30.65,7,8,0.875,0,0,0.0,10,10,1.0,2,13,15,4,4,1,1,0,1,7,24,35,50.0,1,0,47.0,1,1,1,1,24,40,63,1,51,64,51,6,15,1,21,9,10,12,8,16,49,1,6,16,35,2,38,1,2,37,1,30:39,1,0.236,0.968,0.875,120.9,71.9,49.0,0.222,0.111,0.371,0.283,19.0,102.58,Victor Wembanyama,SAS
2025-26,1641705,Victor Wembanyama,Victor,1610612759,SAS,San Antonio Spurs,0022500105,2025-10-26T00:00:00,SAS vs. BKN,W,36.46666666666667,9,21,0.429,3,6,0.5,10,15,0.667,1,13,14,4,2,3,6,0,3,14,31,13,78.8,1,0,70.0,1,1,1,1,7,24,11,53,12,23,13,6,2,49,38,9,17,12,29,2,3,1,38,1,15,30,2,1,2,5,1,36:28,1,0.337,0.562,0.5,118.2,102.6,15.6,0.19,0.03,0.325,0.192,5.9,100.69,Victor Wembanyama,SAS
2025-26,1641705,Victor Wembanyama,Victor,1610612759,SAS,San Antonio Spurs,0022500095,2025-10-24T00:00:00,SAS @ NOP,W,32.29833333333333,13,23,0.565,0,3,0.0,3,4,0.75,3,8,11,2,0,1,9,0,6,7,29,-12,75.2,1,0,62.0,1,1,1,1,20,5,4,17,51,45,51,42,41,41,9,39,33,39,57,16,1,1,63,16,19,58,6,1,2,13,1,32:18,1,0.316,0.586,0.565,98.4,117.5,-19.0,0.143,0.079,0.211,0.145,0.0,93.63,Victor Wembanyama,SAS
2025-26,1641705,Victor Wembanyama,Victor,1610612759,SAS,San Antonio Spurs,0022500004,2025-10-22T00:00:00,SAS @ DAL,W,29.678333333333335,15,21,0.714,1,2,0.5,9,11,0.818,1,14,15,1,0,1,3,0,4,11,40,31,71.5,1,0,65.0,1,1,1,1,31,3,11,4,33,55,13,14,11,36,38,6,10,51,57,16,28,1,51,4,3,5,10,1,2,10,1,29:41,1,0.362,0.774,0.738,126.6,80.6,45.9,0.059,0.038,0.4,0.246,0.0,101.89,Victor Wembanyama,SAS
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022501163,2026-04-08T00:00:00,OKC @ LAC,W,30.283333333333335,9,17,0.529,2,6,0.333,0,1,0.0,0,1,1,11,3,1,1,1,1,3,20,10,40.7,1,0,38.0,1,1,1,1,43,47,48,43,18,10,33,68,68,68,29,62,63,4,13,30,14,31,9,56,63,35,56,1,1,58,1,30:17,1,0.294,0.573,0.588,125.8,107.9,17.9,0.524,0.0,0.026,0.015,9.7,99.06,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022501155,2026-04-07T00:00:00,OKC @ LAL,W,28.035,10,15,0.667,2,2,1.0,3,3,1.0,1,0,1,8,3,2,0,1,2,2,25,32,41.2,0,0,40.0,1,1,1,1,64,37,52,16,18,57,1,61,62,1,10,67,63,12,13,9,34,31,21,65,54,3,55,9,1,51,1,28:02,1,0.322,0.766,0.733,141.5,78.2,63.3,0.471,0.048,0.0,0.021,11.1,92.46,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022501139,2026-04-05T00:00:00,OKC vs. UTA,W,23.616666666666667,7,10,0.7,2,3,0.667,4,5,0.8,0,4,4,7,3,1,0,0,0,4,20,26,35.3,0,0,35.0,1,1,1,1,68,62,66,12,18,44,12,51,50,53,29,26,33,24,13,30,34,1,1,48,63,9,65,9,1,63,1,23:37,1,0.254,0.82,0.8,147.3,98.2,49.1,0.304,0.0,0.138,0.085,13.6,112.8,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022501116,2026-04-02T00:00:00,OKC vs. LAL,W,29.786666666666665,12,25,0.48,1,4,0.25,3,3,1.0,2,5,7,7,1,0,0,2,2,2,28,35,45.9,0,0,43.0,1,1,1,1,47,16,11,52,35,32,46,61,62,1,2,11,7,24,45,55,34,55,21,65,47,2,44,9,1,43,1,29:47,1,0.365,0.532,0.5,145.3,87.9,57.4,0.304,0.065,0.167,0.115,2.9,104.74,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022501097,2026-03-30T00:00:00,OKC vs. DET,W,40.53333333333333,12,19,0.632,2,3,0.667,21,25,0.84,2,3,5,3,4,2,0,4,4,16,47,8,59.5,0,0,61.0,1,1,1,1,4,16,35,22,18,44,12,2,2,45,2,36,18,63,6,9,34,67,62,1,2,43,15,9,1,7,1,40:32,1,0.378,0.783,0.684,110.8,101.2,9.6,0.167,0.059,0.058,0.058,10.8,98.29,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022501089,2026-03-29T00:00:00,OKC vs. NYK,W,36.81666666666667,8,18,0.444,1,3,0.333,13,16,0.813,1,2,3,4,4,1,0,2,2,8,30,13,38.6,0,0,40.0,1,1,1,1,10,53,43,58,35,44,33,7,6,52,10,46,42,55,6,30,34,55,21,13,33,29,62,9,1,51,1,36:49,1,0.345,0.599,0.472,127.1,107.0,20.1,0.2,0.029,0.059,0.044,12.1,91.91,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022501070,2026-03-27T00:00:00,OKC vs. CHI,W,29.483333333333334,8,24,0.333,0,10,0.0,9,12,0.75,0,2,2,5,1,0,3,0,1,6,25,10,42.9,0,0,38.0,1,1,1,1,49,53,12,66,62,1,62,23,16,62,29,46,53,44,45,55,2,1,9,28,54,35,48,9,1,58,1,29:29,1,0.385,0.427,0.333,119.0,103.2,15.9,0.263,0.0,0.054,0.025,2.9,102.57,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022501054,2026-03-25T00:00:00,OKC @ BOS,L,36.96,10,12,0.833,3,4,0.75,10,12,0.833,0,2,2,8,2,2,0,0,3,9,33,1,51.4,0,0,50.0,1,57,57,57,9,37,62,3,3,32,8,17,16,46,29,46,53,12,32,9,34,1,46,8,23,58,29,9,1,28,1,36:58,1,0.253,0.955,0.958,118.4,117.1,1.3,0.4,0.0,0.051,0.027,7.1,98.7,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022501040,2026-03-23T00:00:00,OKC @ PHI,W,29.05,9,13,0.692,1,4,0.25,3,3,1.0,0,5,5,5,5,1,2,1,2,2,22,13,39.5,0,0,39.0,1,1,1,1,53,47,60,13,35,32,46,61,62,1,29,11,18,44,1,30,6,31,21,65,60,29,57,9,1,54,1,29:03,1,0.279,0.768,0.731,132.8,111.5,21.3,0.227,0.0,0.147,0.083,20.8,100.79,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022501022,2026-03-21T00:00:00,OKC @ WAS,W,31.816666666666666,17,27,0.63,1,2,0.5,5,8,0.625,1,2,3,7,3,1,0,1,3,7,40,11,54.1,0,0,53.0,1,1,1,1,41,1,4,25,35,57,21,47,34,67,10,46,42,24,13,30,34,31,46,19,5,34,25,9,1,21,1,31:49,1,0.4,0.655,0.648,129.0,114.7,14.3,0.389,0.037,0.056,0.048,7.7,103.34,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022501000,2026-03-18T00:00:00,OKC @ BKN,W,25.566666666666666,8,9,0.889,0,0,0.0,4,5,0.8,1,2,3,6,0,3,0,0,2,4,20,27,41.6,0,0,35.0,1,1,1,1,67,53,67,1,62,68,62,51,50,53,10,46,42,33,60,5,34,1,21,48,63,7,53,9,1,63,1,25:34,1,0.177,0.893,0.889,117.9,69.6,48.2,0.353,0.05,0.065,0.059,0.0,105.14,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022500992,2026-03-17T00:00:00,OKC @ ORL,W,35.61666666666667,14,27,0.519,3,5,0.6,9,11,0.818,0,5,5,2,3,4,0,1,2,8,40,-4,58.0,0,0,58.0,1,1,1,1,22,6,4,46,3,20,16,23,22,51,29,11,18,68,13,1,34,31,21,13,5,63,19,9,1,11,1,35:37,1,0.393,0.628,0.574,110.8,114.7,-3.9,0.154,0.0,0.116,0.06,8.1,100.4,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022500976,2026-03-15T00:00:00,OKC vs. MIN,W,33.233333333333334,7,22,0.318,2,4,0.5,4,5,0.8,1,2,3,10,1,2,1,2,3,3,20,3,46.6,1,0,41.0,1,1,1,1,38,62,18,68,18,32,21,51,50,53,10,46,42,7,45,9,14,55,46,56,63,51,41,1,1,47,1,33:14,1,0.305,0.413,0.364,108.5,105.7,2.7,0.526,0.025,0.063,0.042,2.9,101.83,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022500959,2026-03-12T00:00:00,OKC vs. BOS,W,39.083333333333336,13,18,0.722,2,5,0.4,7,8,0.875,1,5,6,9,4,2,3,0,2,5,35,14,66.7,0,0,62.0,1,1,1,1,5,11,43,9,18,20,31,32,34,38,10,11,11,8,6,9,2,1,21,36,15,26,4,9,1,4,1,39:05,1,0.302,0.813,0.778,124.7,105.5,19.2,0.429,0.026,0.106,0.071,11.4,89.65,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022500933,2026-03-09T00:00:00,OKC vs. DEN,W,38.95,14,21,0.667,3,7,0.429,4,4,1.0,1,8,9,15,0,1,1,2,3,5,35,2,74.3,1,0,66.0,1,1,1,1,6,6,25,16,3,5,29,51,57,1,10,3,2,1,60,30,14,55,46,36,15,54,2,1,1,2,1,38:57,1,0.244,0.769,0.738,134.5,133.7,0.8,0.556,0.025,0.182,0.107,0.0,102.9,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022500920,2026-03-07T00:00:00,OKC vs. GSW,W,35.0,6,15,0.4,1,4,0.25,14,15,0.933,0,5,5,5,4,1,1,0,1,9,27,3,42.5,0,0,42.0,1,1,1,1,30,66,52,60,35,32,46,5,7,26,29,11,18,44,6,30,14,1,9,8,50,51,50,9,1,44,1,35:00,1,0.329,0.625,0.433,105.6,102.9,2.8,0.278,0.0,0.122,0.068,12.9,96.69,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022500893,2026-03-04T00:00:00,OKC @ NYK,W,35.46666666666667,9,16,0.563,1,1,1.0,7,7,1.0,0,3,3,8,3,1,0,1,3,7,26,6,41.6,0,0,40.0,1,1,1,1,26,47,50,33,35,66,1,32,40,1,29,36,42,12,13,30,34,31,46,19,52,48,53,9,1,51,1,35:28,1,0.282,0.681,0.594,108.0,98.7,9.3,0.471,0.0,0.07,0.041,10.0,102.18,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022500876,2026-03-01T00:00:00,OKC @ DAL,W,33.471666666666664,12,20,0.6,1,5,0.2,5,6,0.833,0,4,4,5,3,4,0,0,2,5,30,13,51.3,0,0,48.0,1,1,1,1,35,16,28,29,35,20,53,47,45,46,29,26,33,44,13,1,34,1,21,36,33,29,30,9,1,32,1,33:28,1,0.325,0.663,0.625,93.2,80.0,13.2,0.294,0.0,0.093,0.051,9.7,103.25,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022500862,2026-02-27T00:00:00,OKC vs. DEN,W,33.766666666666666,12,29,0.414,0,3,0.0,12,13,0.923,0,3,3,9,1,2,2,3,0,7,36,16,64.1,0,0,56.0,1,1,1,1,32,16,2,59,62,44,62,11,10,28,29,36,42,8,45,9,6,66,1,19,14,22,9,9,1,14,1,33:46,1,0.45,0.518,0.414,118.3,98.6,19.8,0.45,0.0,0.071,0.039,2.2,99.51,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022500723,2026-02-03T00:00:00,OKC vs. ORL,W,27.8,8,22,0.364,1,3,0.333,3,4,0.75,3,2,5,9,3,2,0,0,2,4,20,23,42.5,0,0,39.0,1,1,1,1,65,53,18,63,35,44,33,61,57,62,1,46,18,8,13,9,34,1,21,48,63,15,50,9,1,54,1,27:48,1,0.38,0.421,0.386,128.1,89.3,38.8,0.45,0.1,0.059,0.078,8.3,97.55,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022500711,2026-02-01T00:00:00,OKC @ DEN,W,33.43333333333333,11,16,0.688,1,2,0.5,11,13,0.846,1,4,5,13,4,2,1,1,2,7,34,22,64.5,1,0,59.0,1,1,1,1,36,30,50,14,35,57,21,14,10,43,10,26,18,2,6,9,14,31,21,19,21,16,7,1,1,9,1,33:26,1,0.338,0.783,0.719,141.7,111.1,30.6,0.565,0.043,0.125,0.091,10.3,103.37,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022500686,2026-01-29T00:00:00,OKC @ MIN,L,31.416666666666668,12,18,0.667,1,2,0.5,5,5,1.0,0,6,6,8,5,1,0,2,3,4,30,-22,47.2,0,0,47.0,1,57,57,57,42,16,43,16,35,57,21,47,50,1,29,6,11,12,1,30,34,55,46,48,33,68,40,9,1,36,1,31:25,1,0.333,0.743,0.694,101.5,133.3,-31.8,0.571,0.0,0.176,0.095,15.2,100.07,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022500667,2026-01-27T00:00:00,OKC vs. NOP,W,35.82833333333333,8,22,0.364,0,3,0.0,13,14,0.929,1,5,6,4,3,0,0,1,3,9,29,14,39.2,0,0,39.0,1,1,1,1,16,53,18,63,62,44,62,7,8,27,10,11,11,55,13,55,34,31,46,8,44,26,59,9,1,54,1,35:50,1,0.356,0.515,0.364,116.4,95.9,20.5,0.19,0.023,0.1,0.065,8.6,98.47,Shai Gilgeous-Alexander,OKC
