SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,TEAM_COUNT,USG_PCT,TS_PCT,EFG_PCT,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,PACE,PLAYER_LABEL,TEAM_LABEL
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022500653,2026-01-25T00:00:00,OKC vs. TOR,L,35.196666666666665,8,11,0.727,0,1,0.0,8,10,0.8,0,3,3,6,2,1,2,1,2,7,24,-3,43.6,0,0,39.0,1,57,57,57,29,53,64,8,62,66,62,26,24,53,29,36,42,33,32,30,6,31,21,19,57,62,47,9,1,54,1,35:12,1,0.231,0.779,0.727,104.1,106.8,-2.6,0.375,0.0,0.083,0.042,8.3,100.24,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022500641,2026-01-23T00:00:00,OKC vs. IND,L,34.7,17,28,0.607,1,4,0.25,12,12,1.0,1,3,4,4,1,1,1,0,2,10,47,4,62.8,0,0,60.0,1,57,57,57,31,1,3,28,35,32,46,11,16,1,10,36,33,55,45,30,14,1,21,5,2,50,10,9,1,8,1,34:42,1,0.42,0.706,0.625,121.6,116.2,5.4,0.286,0.029,0.083,0.057,2.6,102.36,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022500625,2026-01-21T00:00:00,OKC @ MIL,W,33.333333333333336,16,19,0.842,2,2,1.0,6,7,0.857,2,5,7,11,2,1,0,0,0,5,40,19,65.9,1,0,62.0,1,1,1,1,37,3,35,2,18,57,1,43,40,42,2,11,7,4,32,30,34,1,1,36,5,19,5,1,1,4,1,33:20,1,0.308,0.906,0.895,126.4,101.4,25.0,0.524,0.065,0.152,0.109,5.7,102.96,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022500015,2026-01-19T00:00:00,OKC @ CLE,W,33.666666666666664,12,20,0.6,1,4,0.25,5,5,1.0,0,1,1,3,0,1,2,1,2,5,30,17,44.7,0,0,41.0,1,1,1,1,33,16,28,29,35,32,46,47,50,1,29,62,63,63,60,30,6,31,21,36,33,21,45,9,1,47,1,33:40,1,0.272,0.676,0.625,118.2,96.1,22.1,0.136,0.0,0.023,0.013,0.0,109.78,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022500597,2026-01-17T00:00:00,OKC @ MIA,L,36.265,12,19,0.632,2,3,0.667,13,13,1.0,2,2,4,3,2,1,0,0,4,7,39,-1,49.3,0,0,50.0,1,57,57,57,13,16,35,22,18,44,12,7,10,1,2,46,33,63,32,30,34,1,62,19,9,60,35,9,1,28,1,36:16,1,0.325,0.789,0.684,125.6,128.6,-2.9,0.136,0.069,0.042,0.052,6.7,102.58,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022500581,2026-01-15T00:00:00,OKC @ HOU,W,32.65,6,11,0.545,1,3,0.333,7,8,0.875,0,2,2,4,5,0,2,0,1,4,20,15,29.4,0,0,31.0,1,1,1,1,39,66,64,38,35,44,33,32,34,38,29,46,53,55,1,55,6,1,9,48,63,25,68,9,1,68,1,32:39,1,0.26,0.689,0.591,109.0,85.3,23.7,0.211,0.0,0.039,0.024,21.7,99.23,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022500568,2026-01-13T00:00:00,OKC vs. SAS,W,33.666666666666664,11,23,0.478,1,4,0.25,11,13,0.846,0,5,5,5,2,0,4,1,2,9,34,29,57.5,0,0,53.0,1,1,1,1,33,30,16,53,35,32,46,14,10,43,29,11,18,44,32,55,1,31,21,8,21,5,20,9,1,21,1,33:40,1,0.38,0.592,0.5,139.1,97.1,42.0,0.208,0.0,0.125,0.07,5.7,98.38,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022500553,2026-01-11T00:00:00,OKC vs. MIA,W,31.97,10,19,0.526,2,6,0.333,7,9,0.778,1,4,5,8,3,1,1,1,4,6,29,8,50.0,0,0,48.0,1,1,1,1,40,37,35,44,18,10,33,32,28,60,10,26,18,12,13,30,14,31,62,28,44,43,33,9,1,32,1,31:58,1,0.313,0.632,0.579,125.0,113.9,11.1,0.348,0.03,0.16,0.086,8.8,108.1,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022500525,2026-01-07T00:00:00,OKC vs. UTA,W,41.96666666666667,14,26,0.538,1,8,0.125,17,19,0.895,0,6,6,6,0,1,1,0,1,12,46,9,68.2,0,0,63.0,1,1,1,1,3,6,6,40,35,4,60,3,3,32,29,6,11,33,60,30,14,1,9,3,4,40,3,9,1,3,1,41:58,1,0.306,0.669,0.558,107.4,100.0,7.4,0.273,0.0,0.109,0.056,0.0,107.51,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022500506,2026-01-05T00:00:00,OKC vs. CHA,L,29.566666666666666,7,21,0.333,1,6,0.167,6,6,1.0,0,2,2,6,2,0,1,2,2,3,21,-20,33.4,0,0,32.0,1,57,57,57,48,62,25,66,35,10,57,43,45,1,29,46,53,33,32,55,14,55,21,56,62,67,66,9,1,66,1,29:34,1,0.377,0.444,0.357,108.5,142.4,-33.9,0.353,0.0,0.08,0.035,6.3,95.78,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022500499,2026-01-04T00:00:00,OKC @ PHX,L,35.641666666666666,8,22,0.364,1,5,0.2,8,9,0.889,0,0,0,6,3,0,0,0,3,5,25,-5,31.0,0,0,32.0,1,57,57,57,21,53,18,63,35,20,53,26,28,33,29,67,68,33,13,55,34,1,46,36,54,64,67,9,1,66,1,35:39,1,0.373,0.482,0.386,106.9,115.5,-8.5,0.316,0.0,0.0,0.0,8.8,96.29,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022500484,2026-01-02T00:00:00,OKC @ GSW,W,28.183333333333334,10,20,0.5,3,5,0.6,7,7,1.0,0,1,1,7,3,0,0,2,1,5,30,26,38.7,0,0,41.0,1,1,1,1,63,37,28,47,3,20,16,32,40,1,29,62,63,24,13,55,34,55,9,36,33,9,61,9,1,47,1,28:11,1,0.361,0.65,0.575,125.4,84.1,41.3,0.368,0.0,0.028,0.016,9.1,107.3,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022500470,2025-12-31T00:00:00,OKC vs. POR,W,28.583333333333332,11,15,0.733,1,2,0.5,7,7,1.0,0,2,2,6,0,4,0,0,3,3,30,22,53.4,0,0,47.0,1,1,1,1,60,30,52,6,35,57,21,32,40,1,29,46,53,33,60,1,34,1,46,56,33,16,26,9,1,36,1,28:35,1,0.261,0.83,0.767,122.2,87.3,34.9,0.353,0.0,0.067,0.034,0.0,105.8,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022500455,2025-12-29T00:00:00,OKC vs. ATL,W,35.88333333333333,15,24,0.625,2,5,0.4,7,7,1.0,1,5,6,6,3,2,0,1,1,7,39,16,58.2,0,0,57.0,1,1,1,1,15,4,12,26,18,20,31,32,40,1,10,11,11,33,13,9,34,31,9,19,9,22,18,9,1,13,1,35:53,1,0.323,0.72,0.667,129.3,109.8,19.5,0.24,0.031,0.116,0.08,8.3,109.69,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022500442,2025-12-28T00:00:00,OKC vs. PHI,W,29.016666666666666,10,13,0.769,0,2,0.0,7,9,0.778,0,2,2,5,1,2,0,0,0,5,27,19,41.9,0,0,38.0,1,1,1,1,56,37,60,5,62,57,62,32,28,60,29,46,53,44,45,9,34,1,1,36,50,19,52,9,1,58,1,29:01,1,0.254,0.796,0.769,129.7,103.2,26.5,0.208,0.0,0.077,0.043,4.3,104.22,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022500010,2025-12-25T00:00:00,OKC vs. SAS,L,36.13333333333333,7,19,0.368,1,6,0.167,7,8,0.875,1,5,6,4,0,1,0,1,2,4,22,-15,38.2,0,0,35.0,1,57,57,57,14,62,35,62,35,10,57,32,34,38,10,11,11,55,60,30,34,31,21,48,60,65,64,9,1,63,1,36:08,1,0.247,0.488,0.395,106.6,129.7,-23.2,0.174,0.022,0.147,0.076,0.0,99.63,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022500417,2025-12-23T00:00:00,OKC @ SAS,L,35.49666666666667,14,22,0.636,1,4,0.25,4,5,0.8,1,2,3,8,2,0,0,1,2,4,33,-17,46.6,0,0,45.0,1,57,57,57,25,6,18,21,35,32,46,51,50,53,10,46,42,12,32,55,34,31,21,48,23,66,41,9,1,41,1,35:30,1,0.329,0.682,0.659,114.3,138.6,-24.3,0.421,0.033,0.065,0.049,5.9,94.66,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022500406,2025-12-22T00:00:00,OKC vs. MEM,W,35.65,11,20,0.55,3,4,0.75,6,6,1.0,0,10,10,8,5,4,1,0,3,4,31,13,65.0,1,0,62.0,1,1,1,1,20,30,28,36,3,32,8,43,45,1,29,1,1,12,1,1,14,1,46,48,29,29,6,1,1,4,1,35:39,1,0.341,0.685,0.625,108.8,91.4,17.4,0.381,0.0,0.25,0.132,13.9,108.39,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022500385,2025-12-19T00:00:00,OKC @ MIN,L,37.03333333333333,12,26,0.462,3,7,0.429,8,8,1.0,0,5,5,7,3,2,2,4,3,6,35,5,60.5,0,0,58.0,1,57,57,57,8,16,6,55,3,5,29,26,34,1,29,11,18,24,13,9,6,67,46,28,15,49,11,9,1,11,1,37:02,1,0.333,0.593,0.519,117.3,112.5,4.8,0.368,0.0,0.094,0.051,7.9,104.34,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022500369,2025-12-18T00:00:00,OKC vs. LAC,W,28.68,13,24,0.542,2,6,0.333,4,6,0.667,2,5,7,6,1,2,2,1,3,3,32,10,60.4,0,0,55.0,1,1,1,1,59,11,12,39,18,10,33,51,45,66,2,11,7,33,45,9,6,31,46,56,28,35,13,9,1,16,1,28:41,1,0.365,0.601,0.583,117.9,104.5,13.4,0.353,0.057,0.192,0.115,3.0,111.3,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022501230,2025-12-13T00:00:00,OKC @ SAS,L,36.568333333333335,12,23,0.522,1,7,0.143,4,4,1.0,0,4,4,5,5,0,1,2,4,3,29,2,39.3,0,0,41.0,1,57,57,57,12,16,16,45,35,5,59,51,57,1,29,26,33,44,1,55,14,55,62,56,44,54,58,9,1,47,1,36:34,1,0.316,0.586,0.543,104.8,104.9,-0.1,0.294,0.0,0.093,0.046,14.3,107.63,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022501203,2025-12-10T00:00:00,OKC vs. PHX,W,26.833333333333332,11,15,0.733,3,4,0.75,3,3,1.0,0,2,2,8,4,2,1,0,0,2,28,43,47.4,0,0,47.0,1,1,1,1,66,30,52,6,3,32,8,61,62,1,29,46,53,12,6,9,14,1,1,65,47,1,39,9,1,36,1,26:50,1,0.308,0.858,0.833,148.4,80.3,68.1,0.333,0.0,0.063,0.04,14.3,110.01,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022500349,2025-12-05T00:00:00,OKC vs. DAL,W,28.561666666666667,10,12,0.833,2,2,1.0,11,12,0.917,0,5,5,6,2,0,1,1,4,7,33,24,49.0,0,0,48.0,1,1,1,1,61,37,62,3,18,57,1,14,16,30,29,11,18,33,32,55,14,31,62,19,23,13,36,9,1,32,1,28:34,1,0.308,0.955,0.917,137.1,100.0,37.1,0.3,0.0,0.147,0.096,7.7,103.36,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022500323,2025-12-02T00:00:00,OKC @ GSW,W,35.55,13,21,0.619,5,6,0.833,7,10,0.7,0,3,3,4,0,1,0,1,2,6,38,10,50.6,0,0,52.0,1,1,1,1,24,11,25,27,1,10,6,32,24,65,29,36,42,55,60,30,34,31,21,28,11,35,31,9,1,25,1,35:33,1,0.309,0.748,0.738,122.1,107.7,14.4,0.19,0.0,0.067,0.041,0.0,104.64,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022500305,2025-11-30T00:00:00,OKC @ POR,W,35.81333333333333,8,15,0.533,0,3,0.0,10,12,0.833,1,3,4,5,3,1,0,0,3,10,26,2,38.3,0,0,37.0,1,1,1,1,17,53,52,42,62,44,62,17,16,46,10,36,33,44,13,30,34,1,46,5,52,54,63,9,1,62,1,35:49,1,0.25,0.641,0.533,110.8,108.4,2.4,0.217,0.024,0.068,0.047,10.7,111.24,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022500075,2025-11-28T00:00:00,OKC vs. PHX,W,35.71666666666667,10,20,0.5,3,5,0.6,14,17,0.824,0,3,3,8,1,1,0,1,2,11,37,8,54.6,0,0,53.0,1,1,1,1,19,37,28,47,3,20,16,5,4,50,29,36,42,12,45,30,34,31,21,4,12,43,23,9,1,21,1,35:43,1,0.337,0.673,0.575,121.0,112.5,8.5,0.364,0.0,0.081,0.042,2.8,108.18,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022500064,2025-11-26T00:00:00,OKC vs. MIN,W,36.71666666666667,12,19,0.632,1,2,0.5,15,17,0.882,0,6,6,6,1,3,0,0,3,8,40,12,64.2,0,0,59.0,1,1,1,1,11,16,35,22,35,57,21,4,4,37,29,6,11,33,45,5,34,1,46,13,5,33,8,9,1,9,1,36:43,1,0.322,0.755,0.658,113.9,100.0,13.9,0.333,0.0,0.128,0.074,2.9,102.62,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022500280,2025-11-23T00:00:00,OKC vs. POR,W,30.0,13,18,0.722,2,3,0.667,9,9,1.0,2,3,5,7,1,2,0,0,3,7,37,27,58.5,0,0,55.0,1,1,1,1,45,11,43,9,18,44,12,23,28,1,2,36,18,24,45,9,34,1,46,19,12,7,17,9,1,16,1,30:00,1,0.329,0.842,0.778,135.0,90.0,45.0,0.438,0.077,0.073,0.075,3.3,96.0,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022500055,2025-11-21T00:00:00,OKC @ UTA,W,30.15,9,14,0.643,3,3,1.0,10,12,0.833,0,2,2,8,2,1,1,1,1,9,31,14,49.4,0,0,48.0,1,1,1,1,44,47,57,19,3,44,1,17,16,46,29,46,53,12,32,30,14,31,9,8,29,26,34,9,1,32,1,30:09,1,0.309,0.804,0.75,145.3,125.4,19.9,0.348,0.0,0.083,0.043,6.9,101.09,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022500261,2025-11-19T00:00:00,OKC vs. SAC,W,35.56666666666667,12,24,0.5,1,3,0.333,8,10,0.8,2,6,8,3,3,2,0,0,0,8,33,9,50.1,0,0,49.0,1,1,1,1,23,16,12,47,35,44,33,26,24,53,2,6,5,63,13,9,34,1,1,13,23,40,32,9,1,31,1,35:34,1,0.349,0.581,0.521,109.3,96.1,13.3,0.167,0.05,0.162,0.104,9.1,101.89,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022500247,2025-11-17T00:00:00,OKC @ NOP,W,28.933333333333334,5,9,0.556,3,5,0.6,10,10,1.0,1,1,2,8,3,3,1,0,3,6,23,32,46.4,0,0,44.0,1,1,1,1,57,68,67,34,3,20,16,17,24,1,10,62,53,12,13,5,14,1,46,28,58,3,43,9,1,42,1,28:56,1,0.229,0.858,0.722,146.8,95.2,51.6,0.348,0.05,0.033,0.04,12.5,102.86,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022500229,2025-11-15T00:00:00,OKC @ CHA,W,29.433333333333334,13,19,0.684,3,4,0.75,4,5,0.8,0,4,4,7,1,2,0,0,1,5,33,21,53.3,0,0,51.0,1,1,1,1,51,11,35,15,3,32,8,51,50,53,29,26,33,24,45,9,34,1,9,36,23,18,27,9,1,26,1,29:26,1,0.319,0.778,0.763,132.8,98.4,34.4,0.333,0.0,0.1,0.063,3.4,99.48,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022500222,2025-11-12T00:00:00,OKC vs. LAL,W,29.383333333333333,10,18,0.556,2,7,0.286,8,9,0.889,0,5,5,9,1,2,0,0,1,5,30,25,54.5,0,0,50.0,1,1,1,1,52,37,43,34,18,5,44,26,28,33,29,11,18,8,45,9,34,1,9,36,33,11,24,9,1,28,1,29:23,1,0.333,0.683,0.611,126.6,86.2,40.4,0.474,0.0,0.156,0.086,3.1,105.37,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022500210,2025-11-11T00:00:00,OKC vs. GSW,W,28.49,9,19,0.474,3,6,0.5,7,8,0.875,1,4,5,11,2,3,1,1,2,6,28,25,60.5,1,0,55.0,1,1,1,1,62,47,35,54,3,10,21,32,34,38,10,26,18,4,32,5,14,31,21,28,47,11,11,1,1,16,1,28:29,1,0.333,0.622,0.553,142.6,103.3,39.3,0.524,0.045,0.182,0.114,5.9,101.93,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022500194,2025-11-09T00:00:00,OKC @ MEM,W,35.321666666666665,11,22,0.5,3,9,0.333,10,11,0.909,1,6,7,6,1,2,0,0,0,8,35,28,57.4,0,0,55.0,1,1,1,1,28,30,18,47,3,2,33,17,22,31,10,6,7,33,45,9,34,1,1,13,15,6,22,9,1,16,1,35:19,1,0.31,0.652,0.568,128.4,90.5,37.8,0.273,0.026,0.14,0.085,3.1,100.56,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022500038,2025-11-07T00:00:00,OKC @ SAC,W,29.45,12,20,0.6,2,6,0.333,4,4,1.0,0,1,1,3,1,2,1,0,2,3,30,10,43.7,0,0,42.0,1,1,1,1,50,16,28,29,18,10,33,51,57,1,29,62,63,63,45,9,14,1,21,56,33,35,46,9,1,44,1,29:27,1,0.329,0.689,0.65,122.2,108.1,14.2,0.176,0.0,0.031,0.017,3.8,101.87,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022500180,2025-11-05T00:00:00,OKC @ POR,L,37.54333333333334,10,26,0.385,3,5,0.6,12,13,0.923,2,7,9,4,0,0,0,0,5,6,35,1,51.8,0,0,51.0,1,57,57,57,7,37,6,61,3,20,16,11,10,28,2,5,2,55,60,55,34,1,68,28,15,58,28,9,1,26,1,37:33,1,0.333,0.552,0.442,108.2,109.6,-1.4,0.222,0.042,0.179,0.103,0.0,107.4,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022500170,2025-11-04T00:00:00,OKC @ LAC,W,29.05,9,14,0.643,4,5,0.8,8,9,0.889,0,4,4,12,2,0,3,0,2,3,30,2,59.8,1,0,56.0,1,1,1,1,53,47,57,19,2,20,7,26,28,33,29,26,33,3,32,55,2,1,21,56,33,54,14,1,1,14,1,29:03,1,0.288,0.835,0.786,126.2,123.0,3.3,0.706,0.0,0.143,0.071,6.5,100.79,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022500148,2025-11-02T00:00:00,OKC vs. NOP,W,29.983333333333334,8,14,0.571,1,5,0.2,13,13,1.0,0,2,2,7,3,1,0,2,1,8,30,24,42.9,0,0,42.0,1,1,1,1,46,53,57,32,35,20,53,7,10,1,29,46,53,24,13,30,34,55,9,13,33,13,48,9,1,44,1,29:59,1,0.343,0.761,0.607,147.6,107.8,39.8,0.333,0.0,0.057,0.034,10.0,101.66,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022500140,2025-10-30T00:00:00,OKC vs. WAS,W,29.033333333333335,11,20,0.55,3,6,0.5,6,6,1.0,0,3,3,7,0,0,1,1,1,6,31,8,48.1,0,0,46.0,1,1,1,1,55,30,28,36,3,10,21,43,45,1,29,36,42,24,60,55,14,31,9,28,29,43,37,9,1,39,1,29:02,1,0.297,0.685,0.625,127.9,114.8,13.1,0.438,0.0,0.1,0.045,0.0,100.85,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022500126,2025-10-28T00:00:00,OKC vs. SAC,W,35.78333333333333,14,26,0.538,1,5,0.2,2,2,1.0,0,9,9,4,1,1,3,2,2,5,31,-1,58.8,0,0,53.0,1,1,1,1,18,6,6,40,35,20,53,66,66,1,29,2,2,55,45,30,2,55,21,36,29,60,16,9,1,21,1,35:47,1,0.326,0.577,0.558,102.6,103.9,-1.3,0.235,0.0,0.22,0.111,3.1,103.29,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022500119,2025-10-27T00:00:00,OKC @ DAL,W,35.46666666666667,10,22,0.455,1,3,0.333,2,2,1.0,0,4,4,8,4,1,0,1,0,3,23,7,38.8,0,0,38.0,1,1,1,1,26,37,18,57,35,44,33,66,66,1,29,26,33,12,6,30,34,31,1,56,58,47,60,9,1,58,1,35:28,1,0.338,0.503,0.477,115.7,102.8,12.9,0.364,0.0,0.098,0.052,11.4,96.09,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022500101,2025-10-25T00:00:00,OKC @ ATL,W,28.733333333333334,12,17,0.706,2,6,0.333,4,4,1.0,1,4,5,5,2,1,1,0,2,5,30,16,47.5,0,0,46.0,1,1,1,1,58,16,48,11,18,10,33,51,57,1,10,26,18,44,32,30,14,1,21,36,33,22,38,9,1,39,1,28:44,1,0.282,0.8,0.765,135.6,110.3,25.2,0.278,0.034,0.154,0.091,8.0,97.73,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022500005,2025-10-23T00:00:00,OKC @ IND,W,45.35,15,31,0.484,2,7,0.286,23,26,0.885,0,8,8,5,2,2,1,1,4,15,55,9,79.1,0,0,76.0,1,1,1,1,2,4,1,51,18,5,44,1,1,36,29,3,5,44,32,9,14,31,62,2,1,40,1,9,1,1,1,45:21,1,0.44,0.648,0.516,125.8,111.3,14.5,0.238,0.0,0.16,0.09,4.1,100.55,Shai Gilgeous-Alexander,OKC
2025-26,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0022500001,2025-10-21T00:00:00,OKC vs. HOU,W,47.21666666666667,12,26,0.462,1,9,0.111,10,14,0.714,0,5,5,5,3,2,2,2,2,10,35,3,57.5,0,0,54.0,1,1,1,1,1,16,6,55,35,2,61,17,8,64,29,11,18,44,13,9,6,55,21,5,15,51,20,9,1,20,1,47:13,1,0.34,0.544,0.481,111.1,104.3,6.8,0.208,0.0,0.109,0.051,7.3,93.02,Shai Gilgeous-Alexander,OKC
